age,income,employment_years,credit_score,existing_loans,loan_amount,utilization_ratio,late_payments,debt_to_income,risk
57,53228.400385220906,30,610,5,14446.244736467856,0.11855184295227822,1,0.2714010684506483,0
56,91598.80215886893,11,467,4,4388.521381536028,0.5568839467158698,2,0.04791024858517885,1
44,92840.48430089891,34,491,2,12835.706102709866,0.6888290146890654,1,0.13825548411734842,1
51,75072.48570543969,29,333,3,19986.04338766778,0.7832869279417406,3,0.26622328007209717,1
26,55297.47334901777,5,333,2,14017.828594505516,0.20203667326848734,1,0.253498537013256,1
22,32770.55327734542,14,716,3,22218.60608904309,0.9915083874025253,3,0.6780052170923526,1
40,69558.87754667814,14,457,2,18069.24019093431,0.645550931201586,0,0.2597690018618943,1
48,80376.24159401888,15,799,3,7974.909455316744,0.426874413351097,1,0.09921973579702922,0
31,94953.7492856597,19,665,0,4446.62433734301,0.32418356901104245,3,0.04682937083364393,0
24,41000.840915064364,12,639,2,13742.572000558655,0.6156071755150732,1,0.3351778084022032,0
35,55129.47221629466,30,634,2,10806.172415163299,0.8935404824499137,1,0.19601443621238426,1
26,41122.70819154306,33,626,3,17690.57447697349,0.5685088565272283,1,0.4301899182946219,0
50,47330.44015126155,28,413,1,9254.898729898161,0.6953248500444642,0,0.19553798148339172,1
58,73287.75068471255,2,717,1,10076.861393960982,0.42192679558650414,1,0.13749721201448967,0
22,46413.904612685285,8,767,0,23424.5577407593,0.4493370592800754,4,0.5046883673380322,1
35,43514.576453659814,10,442,4,16185.623749023183,0.35755759519470276,1,0.37195866461574817,1
31,75939.9172744455,10,608,4,9378.183476581657,0.7350735649314157,1,0.12349478131098128,0
28,69014.77580087094,24,700,0,15141.134469880157,0.4232687980749086,1,0.2193897508783776,0
46,67000.22395870349,21,619,4,26031.28994401346,0.2716447636371153,2,0.3885254168711168,0
64,46942.252836018684,8,511,5,17350.29350619778,0.43246051404961416,2,0.3696093062854653,1
25,85860.46556429403,19,616,5,19743.606475401037,0.8684444870494806,1,0.22994991170431786,1
26,60289.80394639582,20,484,5,8982.12370778046,0.764426839219231,2,0.1489824666831981,1
46,107603.80277509539,9,504,5,23211.355017076803,0.4011767600172075,1,0.21571128917805318,1
24,63223.32338940089,21,663,3,33544.818083710416,0.9161280683530322,0,0.5305766335170867,1
39,20000.0,28,515,1,8668.25885989717,0.16734937160572028,1,0.43341294299485855,1
40,20000.0,8,545,0,5544.8482050240855,0.14477841227227892,2,0.2772424102512043,1
53,72478.99883690938,4,538,3,16404.337950681187,0.21472331930671715,2,0.22633229230433854,1
40,86009.88304661612,39,690,5,22004.04039875528,0.2048092802727428,1,0.2558315349275549,0
32,44323.43740152301,10,819,0,14268.882623597909,0.17905088351110648,1,0.32192635454549856,0
21,102019.57545554303,0,576,1,6574.348831658697,0.6952083507981931,0,0.06444203283833105,1
46,93259.97873988206,0,501,4,14131.326705756881,0.6407581416898814,0,0.1515261626337226,1
34,64210.935268822956,38,513,3,19784.738182219637,0.6828449595235432,0,0.30812100928587377,1
58,70789.07884712263,4,777,1,11743.745384431526,0.719529448745827,2,0.1658977002624025,0
57,77890.60434777034,21,807,0,19858.040142039372,0.7811917772326119,2,0.25494782468725086,0
31,97799.89794641032,25,374,2,24317.686281919283,0.28645923473776935,1,0.2486473584588423,1
56,73642.71933491163,5,441,3,16921.84500616358,0.6600731619113198,1,0.22978300039691069,1
33,63758.63304542298,31,621,0,14776.417829773658,0.622043793402736,1,0.23175556193694788,0
63,73446.02395173298,10,760,0,21634.751401810256,0.9492940232231264,2,0.2945666795527027,1
23,70747.20562898452,9,445,1,8151.193380502156,0.30913095181568373,0,0.1152157644677726,1
53,78488.20374549988,38,353,0,7362.321330456619,0.15285064093689826,4,0.09380162851387382,1
26,28599.534138409268,33,655,3,12867.421720568118,0.6881455627430889,0,0.44991717901051853,0
30,66317.06899894911,30,576,5,11064.964361484263,0.7661555562130407,1,0.16684941793280406,1
25,69208.81015159472,11,699,3,8573.264197676197,0.35487640522679564,0,0.12387533001791753,0
43,58543.05665895656,15,815,0,29643.747799990197,0.6137635878457021,1,0.5063580463978895,0
30,75683.32888435117,37,798,1,32375.94567595433,0.15358245898073553,2,0.4277817341442101,0
64,98423.35241138082,2,610,3,12170.359661955343,0.9640403570514601,0,0.12365317136411691,1
22,62764.34262208881,1,570,2,15733.751597986924,0.19893247596925176,0,0.25067977996235247,1
33,73834.4216141538,4,748,5,13497.257439489673,0.16081348253679614,2,0.18280440402207057,0
60,92125.29520903106,10,411,4,23859.99392094525,0.13969914354515717,0,0.2589950335226307,1
22,63231.29011883711,24,538,1,25445.164494720375,0.4845447158530174,1,0.4024141283041773,1
40,42230.735952823816,34,443,1,1000.0,0.18744376911147104,2,0.023679435781491127,1
21,72315.57698175848,34,673,4,18808.086400525004,0.7701834168600177,2,0.26008347282175903,0
57,20000.0,21,319,4,4545.4292707108125,0.9089867445637652,2,0.22727146353554062,1
29,20000.0,36,588,3,29066.177263002224,0.33419703909237136,1,1.4533088631501112,1
37,66660.24094232515,21,496,0,18521.984241683185,0.665895807326259,2,0.27785654506872426,1
29,20000.0,10,681,0,8413.20369309891,0.138104602310636,3,0.42066018465494553,0
31,33696.64515143618,31,791,2,13069.428896497175,0.44790802452351586,2,0.38785549237206907,0
35,52398.02872979355,34,463,5,12688.181933870732,0.36364790208495557,4,0.2421499862008401,1
44,45571.673005082266,30,548,0,19200.903543086526,0.30575718679632297,0,0.42133418145401846,1
58,57043.86992905765,7,367,2,23335.300833419824,0.6802511406658291,2,0.409076397909901,1
55,82257.40281536993,19,320,2,5814.34166422632,0.21720515172268268,0,0.07068472216752145,1
50,64769.61622727862,33,811,1,29710.036007296912,0.8746394709672896,1,0.45870328925592924,1
51,43213.591964410814,3,689,1,27845.520862566747,0.6983523157318612,2,0.6443695049811952,1
25,87088.82145568552,17,835,5,7997.411459271637,0.7396616608192522,1,0.09183051654156393,0
64,31422.855269116182,3,410,3,15582.414354898474,0.9418098777919013,3,0.4958942852724648,1
34,64437.67017544199,19,759,4,28686.468352914526,0.9481355843522632,1,0.445181650342276,1
31,29198.28049976591,8,377,4,24863.348693419866,0.5964870914373123,2,0.851534688613571,1
29,65046.35811461079,15,733,5,12306.055759616835,0.5458418355573824,3,0.18918900483150392,0
54,53627.45192214805,25,679,2,21514.718516542987,0.40184344740421907,3,0.40118852836372493,0
32,81644.75823052735,37,739,5,38977.586333753105,0.7440144491822215,0,0.4774046390546993,0
55,74413.78942388459,24,638,4,15841.279854809696,0.5843879982818316,2,0.2128809724306974,0
55,48257.213360166745,3,723,2,9938.813988479846,0.9395875717661122,0,0.20595499193668118,1
21,44421.20718367517,37,468,4,16379.358816731194,0.3147633538413448,1,0.36872835870949994,1
60,53698.06533935781,18,561,3,16972.416763978545,0.37922741762544165,3,0.31607128965852466,1
42,97511.42920068679,13,528,1,10803.706087999215,0.3844814026779718,1,0.11079425434083498,1
49,92381.36962216161,20,460,1,18533.000542513735,0.8253986091010364,3,0.20061404824710247,1
28,40634.63629262699,14,726,2,4964.79152217999,0.1891362986579371,1,0.12218127132789999,0
31,76004.50676002697,2,421,5,9675.729063930567,0.5100842088900818,2,0.12730467542510676,1
61,25371.37142205469,36,448,4,21065.958209238383,0.48482266327574264,4,0.8303042771636018,1
57,51053.150778852694,15,410,0,1000.0,0.16582565891238274,1,0.019587429663875347,1
34,41448.712942750826,13,520,3,22225.340735958212,0.4697172986899124,0,0.5362130488021659,1
50,81385.58915144882,8,363,4,1000.0,0.5620401849555832,2,0.012287187577386949,1
55,34185.64960423176,6,653,0,1149.4033689894804,0.15859422325442193,0,0.03362239367384139,0
41,68587.00470844944,13,773,3,11008.170055552917,0.5588759156002007,1,0.16049935556081787,0
57,60014.202431319274,5,784,3,17294.910742554803,0.963314114215061,1,0.2881802980277416,1
25,56491.0234054098,20,312,1,25602.10882501911,0.9810228908453791,0,0.45320667393976355,1
39,93431.65901488796,14,452,2,15460.982105276764,0.5785118007308301,4,0.1654790492675841,1
34,95193.94384668622,7,538,4,13027.571139392081,0.5635872393426631,3,0.1368529405649326,1
46,57112.143630940576,33,489,3,19636.649983878433,0.35695734977475235,1,0.3438261766319038,1
24,53081.67398800012,39,385,4,8032.809436256525,0.9974039245408914,1,0.15132924101211387,1
45,29862.533623936662,0,320,3,16115.32127477125,0.3468062539227035,2,0.5396501675883866,1
62,59914.820255215796,31,618,5,5404.429936357121,0.5076111703959607,1,0.09020188850331477,0
45,99066.06511491982,4,457,1,15660.724135003305,0.10264065202240888,3,0.158083639607936,1
38,57425.29320944154,29,780,2,13961.309393204774,0.41430906181822325,3,0.2431212556858018,0
60,74575.18566287559,21,375,0,8565.856628404661,0.1642962705479415,2,0.11486202216280697,1
28,32050.053521614715,19,628,0,16320.325092301913,0.7694422933466191,0,0.5092136611034177,0
59,51304.50140532797,15,715,5,16268.397225277142,0.604913007726939,1,0.31709492889814284,0
60,69249.30611605302,6,502,1,24403.63209871308,0.6149546895588909,2,0.35240255054419894,1
34,62117.24796096105,6,528,3,2154.9327754976985,0.35786015730973275,2,0.03469137552346191,1
52,76493.34668821123,1,451,1,14391.60873842366,0.8334066612276763,4,0.1881419673933762,1
58,47946.562308826724,13,371,2,8917.900802372165,0.10294383279812516,5,0.18599666739257392,1
53,25000.229023526692,30,524,0,21958.096465410334,0.4002410612477729,0,0.878315812417017,1
43,82441.80460644541,13,772,4,21031.296521537064,0.6935477414129809,0,0.2551047568880219,0
35,41277.01421458183,4,659,0,19063.038760548967,0.9171302836752289,2,0.46183182391653255,1
53,70132.08055003968,10,839,2,9369.333935444294,0.3111543612327098,1,0.13359555088001723,0
45,69017.1373297683,39,345,3,22083.764663520764,0.5869900465546762,3,0.31997508905655014,1
37,26724.93609936016,4,300,1,2758.952570053345,0.584192278479989,2,0.10323514188381536,1
53,80982.5083448005,28,544,0,1117.5143712578283,0.8867569321393298,3,0.013799453661027266,1
22,48668.65610942061,10,518,0,4793.032000784608,0.14546520060385812,2,0.09848293304028254,1
34,61101.09243973923,4,590,4,14732.201517384752,0.4820280049636365,1,0.2411119168108875,1
60,52836.34872068887,31,757,1,20401.31520790635,0.2642191073127384,4,0.3861227299364445,1
60,92451.83004465819,35,503,4,1000.0,0.11937934026873825,0,0.010816443541647118,1
59,86869.80416368126,14,501,4,25581.942655038292,0.23232784646843455,3,0.2944860173373529,1
26,23753.30832458556,18,781,3,16048.897569427474,0.9788236055633792,1,0.6756489390918345,1
26,105176.54243816377,21,810,0,2457.821219281799,0.2933636585682411,0,0.023368530304433813,0
23,46433.865349696076,33,577,5,15807.575762316648,0.94152769600222,1,0.3404320455182634,1
27,102048.73353963677,16,315,1,23740.203317427357,0.2847289083678475,2,0.2326359425931182,1
28,54875.80855720031,11,824,3,19795.528122450072,0.938165704646036,1,0.36073323825043996,1
62,53181.6658781613,24,655,5,23792.584500431727,0.689158841680283,1,0.4473832120065647,0
35,55053.44533844355,16,655,3,4070.0269648231133,0.2018967197517341,0,0.07392865132785856,0
49,51984.207100410196,9,377,3,11687.958118892762,0.62372363961392,3,0.22483671043239853,1
53,110487.93075646443,27,366,2,7602.462155811743,0.38666263378625076,0,0.06880807798427285,1
50,58472.73601358732,17,513,2,28740.641640354545,0.4448378403802632,2,0.4915220938810881,1
59,53954.07134922621,17,748,3,20114.90274789304,0.4961538620514758,1,0.37281528983598233,0
47,61540.21514985888,31,732,2,37776.076711661124,0.4804363202773011,0,0.613843754359181,1
56,40653.2960615059,13,844,1,11259.123732662181,0.697698001434726,1,0.27695475701718825,0
49,91942.41068580502,15,414,0,9202.606306541562,0.7915312617316868,0,0.10009098345256191,1
58,30578.383286137374,17,719,5,13857.386891238795,0.3962599202810092,1,0.45317591716894345,0
53,47719.827858571894,15,798,1,26026.85777138039,0.9319275655171209,0,0.5454097162403153,1
57,78733.20619693585,16,679,0,12071.042484997222,0.9446196826169888,2,0.15331577447517952,1
47,60847.04261534864,6,442,2,15995.500783255553,0.13662139343602908,2,0.2628804966639528,1
53,70984.30365000093,11,323,5,15773.525623094556,0.11341790999471665,0,0.22221145819600288,1
24,90663.2823337086,33,838,1,15315.974089617515,0.4825596971359549,0,0.1689324905891151,0
42,80076.03096664959,9,374,4,9780.812316300176,0.6315807258888927,2,0.12214406980752744,1
22,62749.5269028229,4,834,3,13901.671456717067,0.35011427270685547,2,0.22154225127857777,0
30,101786.85299703597,20,340,0,13559.179189189137,0.3334723759771969,1,0.13321149824313736,1
25,47433.27702407534,2,712,0,14939.482722602806,0.7105004467382716,1,0.31495784520685954,0
30,57993.80718014894,18,714,4,22548.134545221666,0.6415338561900128,1,0.38880245394442403,0
53,59391.193369944674,34,748,4,29085.02427699594,0.2504321874937987,1,0.4897194790450973,0
58,57951.564679660405,5,735,3,8276.521898642346,0.8960508669386429,1,0.14281791948832753,1
33,38615.78686077679,13,538,2,11864.05100169828,0.7119784631449628,0,0.3072331801620998,1
51,28327.003496790036,3,341,1,8399.904812750508,0.42631862425210754,0,0.2965334760417695,1
56,68344.03148758387,17,309,1,16496.812297778182,0.715262220992035,0,0.24137897543804063,1
44,47330.52428898685,28,564,1,10693.204339912185,0.20138777809103436,4,0.22592617556109226,1
35,98156.1757796256,34,744,2,16918.37466993591,0.5214305121166505,0,0.1723617952264159,0
49,58549.15353529521,37,438,3,23829.015283558296,0.2520859686036034,3,0.40699162745697837,1
28,54970.21485017019,15,495,1,1000.0,0.13728812151559297,0,0.018191669847492035,1
25,81886.79572805308,19,373,0,18934.239116805526,0.4044936432594698,0,0.23122456982791625,1
49,68043.85274895444,23,524,0,11318.503608816969,0.23566193513270495,2,0.1663413100750808,1
24,56489.65144425903,34,401,0,18683.37814387511,0.6701661612584423,4,0.33073983758442677,1
32,47185.365044711136,18,563,4,7828.244497998397,0.7066611046159392,3,0.16590407832133197,1
22,133154.03607998148,3,460,4,24570.087906455003,0.23382307560394303,1,0.1845237938690534,1
47,67235.71524523477,32,532,2,22306.244944322272,0.12215170504308365,0,0.3317618450694357,1
51,81688.59154768792,1,790,1,19546.81718834114,0.8135295054716444,3,0.2392845416722623,1
56,39541.08959533009,12,610,4,21345.80574248079,0.10185131865570607,2,0.5398385821164065,0
56,48440.2922715265,29,526,0,9035.036262622612,0.40952178026540986,3,0.18651902866270403,1
46,102246.91776580576,33,572,4,10043.009962485681,0.5451249682411028,4,0.09822310717951388,1
63,87938.6187871127,29,616,0,21019.489606539835,0.8367779696845895,1,0.23902455936253816,1
47,69152.44207466567,23,385,1,8858.166857851103,0.8547027784715266,0,0.12809622613597235,1
25,52368.58216405953,32,590,2,26565.080373264696,0.75244549654941,1,0.5072713309297165,1
40,55319.28456086848,9,768,3,12411.271429751747,0.3224778602859081,3,0.22435704887136554,0
31,46477.785294877416,17,703,3,19015.155118884977,0.7481682408872538,2,0.40912351994062734,0
30,36863.01339722717,18,726,0,31793.99615404072,0.3218852780892475,3,0.8624904266896493,1
60,78476.88368522028,6,674,4,9350.213167455388,0.2931473725585315,2,0.11914608134747243,0
58,70776.62445584117,18,551,4,15550.094006758261,0.5924151588074792,2,0.2197066351541002,1
26,74721.57632684546,23,832,0,23433.46531709846,0.7109689994506563,3,0.3136104251146458,0
28,53262.040240754715,14,606,1,22610.21911101225,0.14774658932051254,1,0.42450906891305124,0
43,65112.779502663274,22,729,0,12377.477518085136,0.15402034101214762,1,0.190092906686296,0
46,51359.12470051731,3,563,1,10866.156499825167,0.8057536181351108,3,0.2115720733791189,1
63,45453.83874459387,37,367,2,13134.912539639587,0.8735475258689318,0,0.2889725687074518,1
32,93341.24872284352,3,406,2,26582.86212921091,0.6439968247077046,3,0.2847922273693051,1
46,62430.14593681486,4,699,0,12767.153149120428,0.4859452087361974,1,0.20450301625182776,0
33,70149.08676573081,22,498,2,15624.92553986772,0.8607848316392673,2,0.22273883040058048,1
60,76715.08027715003,39,491,4,11585.7082326126,0.7559353294977972,3,0.1510225654559272,1
38,62680.81772466048,36,813,1,20644.388518367894,0.6216347785881418,1,0.32935735792492354,0
45,64812.65488050309,10,741,3,16244.20030066925,0.3877814097538871,0,0.25063315691386406,0
53,38267.49646092586,10,300,3,6972.529513934168,0.2781955554911346,1,0.18220500839540604,1
60,42077.699431268295,12,657,2,7249.407087720045,0.4768057353443641,0,0.1722862035164629,0
63,41043.70489743107,13,414,1,1000.0,0.35814031836419036,3,0.024364272243429713,1
32,72109.1683364107,7,496,4,8349.428726995071,0.4053327289610149,2,0.11578872589463943,1
64,61417.8130564413,24,573,3,21351.566429057377,0.5640679497808292,3,0.34764452471526247,1
56,42079.36872468825,17,459,4,25590.08430409814,0.25218456125644884,4,0.6081385030161888,1
24,71601.97683270414,17,472,4,20484.46690573747,0.8255590120664429,2,0.286088007787813,1
25,70869.12921908213,9,844,3,19437.05760512545,0.2309765155432907,1,0.2742669173348874,0
57,46100.680174012705,6,757,3,13987.791603770804,0.5328942754788571,0,0.30341833463133644,0
28,59443.449107414526,13,732,2,21199.316439311897,0.7713742042723929,1,0.3566299862749326,0
62,70942.83350120953,14,780,1,17290.225784655075,0.5365186369206366,2,0.24372054133361176,0
48,42832.892917611534,15,754,0,29435.591775896995,0.4249198572297749,1,0.6872193254029314,1
51,71324.535297919,1,495,1,14212.437486586012,0.5274021752404758,1,0.19926435450608088,1
29,66020.47208327123,29,608,0,25744.06466988905,0.8638036289867265,1,0.38994063292092507,1
49,40016.005889979475,29,793,3,21992.91265454288,0.9913885284555618,1,0.5496028942771171,1
34,64395.93469996204,17,738,4,20883.54628963327,0.668028960360492,0,0.324299140728919,0
60,67312.97173311809,30,658,1,1000.0,0.8140996383838306,0,0.014855977596187429,1
